turns,time,total_time
7014,5.94,5.94
5420,1.19,7.14
5301,4.55,11.7
5053,1.45,13.16
2979,0.31,13.48
2561,26.6,40.09
2040,12.75,52.84
2017,9.78,62.62
1845,26.21,88.84
