turns,time,total_time
38881,0.47,0.48
25304,3.6,4.14
20178,14.84,19.02
16528,9.34,28.39
11559,22.94,51.36
11544,10.0,61.38
6493,0.08,61.49
6159,16.64,78.14
4297,20.57,98.72
