turns,time,total_time
25966,0.95,0.95
17875,3.55,4.55
16008,2.07,6.67
12503,5.41,12.1
8496,0.1,12.22
7525,2.07,14.31
4357,25.06,39.38
4228,0.31,39.7
2918,4.25,43.97
