turns,time,total_time
21135,5.55,5.55
16641,11.31,16.9
13246,10.84,27.78
12980,6.1,33.9
11668,7.37,41.29
8780,5.62,46.94
6610,3.77,50.74
2425,1.6,52.36
2253,0.86,53.23
1242,3.57,56.8
