turns,time,total_time
26585,1.52,1.53
22558,8.73,10.3
16567,5.73,16.06
14492,11.62,27.71
11861,14.87,42.61
4305,8.65,51.28
4114,8.61,59.91
2935,4.63,64.55
1141,10.3,74.86
