turns,time,total_time
47899,1.26,1.26
26813,2.78,4.11
14938,3.61,7.77
13065,7.63,15.43
4675,0.58,16.04
3752,0.6,16.65
3300,19.85,36.51
2970,20.76,57.28
2277,5.1,62.39
1838,21.11,83.51
