turns,time,total_time
45812,0.52,0.52
38853,4.21,4.8
36310,1.85,6.72
26854,5.88,12.65
19111,0.54,13.23
18072,3.33,16.6
9957,9.48,26.12
9134,2.68,28.84
2004,6.78,35.64
1345,10.27,45.93
