turns,time,total_time
21183,3.42,3.43
19979,4.42,7.88
14811,0.19,8.1
14606,5.81,13.94
11735,10.39,24.35
8054,4.13,28.5
6154,12.11,40.64
3038,0.82,41.47
905,25.76,67.24
