turns,time,total_time
22608,3.86,3.86
17626,2.69,6.58
9573,0.32,6.93
8961,3.69,10.65
7023,13.93,24.61
6005,3.74,28.37
4609,8.47,36.87
3722,15.84,52.72
1433,5.22,57.96
