moves,time_taken
29,2.738290309906006
29,2.700455665588379
29,2.828761339187622
29,2.8302903175354004
29,2.689711093902588
29,2.6165730953216553
29,2.5941693782806396
29,2.5863754749298096
29,2.6279778480529785
29,2.6870265007019043
29,2.6818909645080566
29,2.6862287521362305
29,2.5002028942108154
29,2.6188886165618896
29,2.5708932876586914
29,2.6621298789978027
29,2.5610268115997314
29,2.639275074005127
29,2.488457441329956
29,2.6920015811920166
29,2.584434747695923
29,2.585113048553467
29,2.570502519607544
29,2.1771464347839355
29,1.6256065368652344
29,1.5182569026947021
29,1.7465555667877197
29,1.7522366046905518
29,1.7745084762573242
29,1.7615020275115967
29,1.7324492931365967
29,1.8995420932769775
29,2.087564706802368
29,1.8179113864898682
29,1.7041518688201904
29,1.6536705493927002
29,1.6335275173187256
29,1.7345283031463623
29,1.6596970558166504
29,1.533017873764038
29,1.643139123916626
29,1.511965274810791
29,1.477748155593872
29,1.6077744960784912
29,1.521702766418457
29,1.5162365436553955
29,1.583998680114746
29,1.5417795181274414
29,1.4895570278167725
29,1.5140118598937988
29,1.6239652633666992
29,1.4473464488983154
29,1.5143630504608154
29,1.6225769519805908
29,1.513068675994873
29,1.490525484085083
29,1.601334571838379
29,1.4793641567230225
29,1.7990047931671143
29,2.0074455738067627
29,1.9750080108642578
29,1.8902790546417236
29,1.7940938472747803
29,1.7580134868621826
29,2.3208703994750977
29,2.207728385925293
29,1.8953664302825928
29,1.73614501953125
29,1.7885279655456543
29,1.7320582866668701
29,1.7322418689727783
29,1.837618350982666
29,2.864734411239624
29,2.9337563514709473
29,1.817110538482666
29,1.723341464996338
29,1.871891975402832
29,1.7198975086212158
29,1.7459673881530762
29,1.8420014381408691
29,1.695796012878418
29,1.7215189933776855
29,1.676384687423706
29,1.6691200733184814
29,1.6986727714538574
29,1.692451000213623
29,1.643331527709961
29,1.8602428436279297
29,1.9275062084197998
29,1.8456709384918213
29,2.629535675048828
29,2.7282793521881104
29,2.678851842880249
29,2.620236873626709
29,2.2796430587768555
29,2.21079158782959
29,2.5764505863189697
29,2.0737786293029785
29,2.289512872695923
29,2.444817543029785
29,1.9652314186096191
29,2.260870933532715
29,2.34848952293396
29,2.489377021789551
29,2.5180153846740723
29,2.321319103240967
29,2.5239014625549316
29,2.1264450550079346
29,2.4123804569244385
29,2.5180628299713135
29,2.2552387714385986
29,2.2557480335235596
29,2.681708574295044
29,2.538588762283325
29,2.626786708831787
29,2.2969815731048584
29,2.5225870609283447
29,3.091032028198242
29,2.6323864459991455
29,2.515859603881836
29,2.469419479370117
29,2.7532730102539062
29,3.2058820724487305
29,2.563223361968994
29,1.933793544769287
29,1.8153929710388184
29,1.9266514778137207
29,1.718773603439331
29,1.8597478866577148
29,1.7339518070220947
29,1.6918268203735352
29,1.7323198318481445
29,1.7029757499694824
29,1.879622220993042
29,1.8393805027008057
29,1.862046718597412
29,1.7060678005218506
29,1.7255134582519531
29,1.6646411418914795
29,1.6808948516845703
29,1.7435331344604492
29,1.6133995056152344
29,1.6442153453826904
29,1.7218282222747803
29,1.6615376472473145
29,1.6672873497009277
29,1.6948535442352295
29,1.711561679840088
29,1.9428441524505615
29,2.0761282444000244
29,1.875657558441162
29,1.892038106918335
29,1.8232247829437256
29,1.6973793506622314
29,1.7941930294036865
29,1.7933049201965332
29,1.7834587097167969
29,1.9205806255340576
29,1.807682752609253
29,1.6986863613128662
29,1.8459019660949707
29,2.286769390106201
29,2.226530075073242
29,2.147378444671631
29,2.329220771789551
29,2.501457691192627
29,2.2093913555145264
29,2.220004081726074
29,2.210200548171997
29,2.4108150005340576
29,2.4191946983337402
29,1.707515001296997
29,1.6819040775299072
29,1.6504149436950684
29,1.7294254302978516
29,1.7399840354919434
29,1.6680164337158203
29,1.7470216751098633
29,1.7955281734466553
29,1.8496966361999512
29,1.715230941772461
29,1.6596808433532715
29,1.652937650680542
29,1.6753125190734863
29,1.6680784225463867
29,1.6288292407989502
29,1.723975419998169
29,1.7734296321868896
29,1.651113510131836
29,1.690359354019165
29,1.7121686935424805
29,1.6508748531341553
29,1.7171013355255127
29,1.6656880378723145
29,1.7566673755645752
29,2.3583807945251465
29,2.242337703704834
29,2.318786144256592
29,2.2859151363372803
29,2.246124744415283
29,2.4963631629943848
29,2.3248658180236816
29,2.0757815837860107
29,1.7053828239440918
29,1.769592046737671
29,1.7974016666412354
29,1.6874823570251465
29,1.692866563796997
29,1.862856388092041
29,1.863236904144287
29,1.8142142295837402
29,1.7003183364868164
29,1.671868085861206
29,1.6932578086853027
29,1.8219025135040283
29,1.7568707466125488
29,1.7531852722167969
29,1.7711899280548096
29,1.6265246868133545
29,1.5962049961090088
29,1.5289192199707031
29,1.581636905670166
29,1.633763074874878
29,1.5740337371826172
29,1.519712209701538
29,1.573601484298706
29,1.61606764793396
29,1.6079182624816895
29,1.5258643627166748
29,1.6419663429260254
29,1.6779985427856445
29,1.8791372776031494
29,1.6770808696746826
29,1.7789926528930664
29,1.7563509941101074
29,1.6832377910614014
29,1.6641290187835693
29,1.7166469097137451
29,1.662121057510376
29,1.689420223236084
29,1.7020928859710693
29,1.658491849899292
29,1.6985077857971191
29,1.7121310234069824
29,1.6475026607513428
29,1.6920268535614014
29,1.7357299327850342
29,1.68211030960083
29,1.714949369430542
29,1.6961276531219482
29,1.6738035678863525
29,1.6706280708312988
29,1.6663668155670166
29,1.6979234218597412
29,1.7049708366394043
29,1.7631356716156006
29,2.119454860687256
29,1.6864781379699707
29,1.7921464443206787
29,1.7096962928771973
29,1.7129206657409668
29,1.6956126689910889
29,1.7203261852264404
29,1.7258927822113037
29,1.67136812210083
29,1.7087132930755615
29,1.7458667755126953
29,1.6889784336090088
29,1.6936135292053223
29,1.79915189743042
29,1.8358421325683594
29,1.7456138134002686
29,1.779454231262207
29,1.7545206546783447
29,1.7817778587341309
29,1.795539140701294
29,1.7217843532562256
29,1.7324483394622803
29,1.7281560897827148
29,1.6672024726867676
29,1.6617481708526611
29,1.7707879543304443
29,1.6711583137512207
29,1.6605958938598633
29,1.8118765354156494
29,1.6729464530944824
29,1.6349804401397705
29,1.6939048767089844
29,1.6537392139434814
29,1.670048713684082
29,1.6891069412231445
29,1.6327178478240967
29,1.6255807876586914
29,1.7047109603881836
29,1.7001416683197021
29,1.6903560161590576
29,1.7423150539398193
29,1.6478078365325928
29,1.7777810096740723
29,1.6661980152130127
29,1.7138192653656006
29,1.739621877670288
29,1.6519029140472412
29,1.646008014678955
29,1.710526943206787
29,1.6738295555114746
29,1.669328212738037
29,1.7282025814056396
29,1.642376184463501
29,1.6337306499481201
29,1.6965374946594238
29,1.6695075035095215
29,1.662126064300537
29,1.7247049808502197
29,1.6307897567749023
29,1.6448686122894287
29,1.742603063583374
29,1.6968200206756592
29,1.689802646636963
29,1.6594188213348389
29,1.679675817489624
29,1.6580045223236084
29,1.7081470489501953
29,1.6609675884246826
29,1.6589257717132568
29,1.7071235179901123
29,1.675685167312622
29,1.6614181995391846
29,1.7082648277282715
29,1.7015299797058105
29,1.6700453758239746
29,1.6713271141052246
29,1.679079294204712
29,1.6655175685882568
29,1.7422630786895752
29,1.7022678852081299
29,1.74247407913208
29,1.7024040222167969
29,1.6893339157104492
29,1.6537201404571533
29,1.6962096691131592
29,1.692995548248291
29,1.6092426776885986
29,1.664001226425171
29,1.668116569519043
29,1.6671125888824463
29,1.7775118350982666
29,1.7508254051208496
29,1.6202528476715088
29,1.7281105518341064
29,1.689915418624878
29,1.6845440864562988
29,1.7384955883026123
29,1.6737139225006104
29,1.6588680744171143
29,1.7141339778900146
29,1.6652424335479736
29,1.647322416305542
29,1.7018122673034668
29,1.6253526210784912
29,1.6554372310638428
29,1.745621919631958
29,1.680875539779663
29,1.6689510345458984
29,1.7096447944641113
29,1.6473655700683594
29,1.6739776134490967
29,1.723144292831421
29,1.6451950073242188
29,1.6750614643096924
29,1.7867729663848877
29,1.7868194580078125
29,1.7101142406463623
29,1.6687417030334473
29,1.67889404296875
29,1.6758980751037598
29,1.6602833271026611
29,1.6671631336212158
29,1.7090024948120117
29,1.683497428894043
29,1.6815929412841797
29,1.678032636642456
29,1.6685519218444824
29,1.6903300285339355
29,1.7593624591827393
29,1.735063076019287
29,1.687211275100708
29,1.7034268379211426
29,1.6875474452972412
29,1.6659181118011475
29,1.696624994277954
29,1.6933228969573975
29,1.621380090713501
29,1.6829111576080322
29,1.6794664859771729
29,1.6875650882720947
29,1.7253811359405518
29,1.6890833377838135
29,1.6415300369262695
29,1.7176964282989502
29,1.6735649108886719
29,1.6751928329467773
29,1.6994140148162842
29,1.6272327899932861
29,1.6746854782104492
29,1.7164890766143799
29,1.6671719551086426
29,1.6494033336639404
29,1.7581710815429688
29,1.690579891204834
29,1.6326520442962646
29,1.708350658416748
29,1.6512327194213867
29,1.6502621173858643
29,1.6814711093902588
29,1.6382298469543457
29,1.6642210483551025
29,1.6960608959197998
29,1.6457042694091797
29,1.6352264881134033
29,1.6622357368469238
29,1.6557848453521729
29,1.6670734882354736
29,1.7028563022613525
29,1.7097160816192627
29,1.6226625442504883
29,1.7031309604644775
29,1.6639161109924316
29,1.6226942539215088
29,1.718742847442627
29,1.6535115242004395
29,1.5905194282531738
29,1.8042755126953125
29,1.6601853370666504
29,1.667802095413208
29,1.7062585353851318
29,1.6680893898010254
29,1.6159348487854004
29,1.7498455047607422
29,1.664367914199829
29,1.6706438064575195
29,1.7753105163574219
29,1.6270833015441895
29,1.642815113067627
29,1.7180776596069336
29,1.655076503753662
29,1.6358542442321777
29,1.7303202152252197
29,1.6063573360443115
29,1.6423027515411377
29,1.746516466140747
29,1.6373960971832275
29,1.6559696197509766
29,1.7371759414672852
29,1.88234281539917
29,1.7801055908203125
29,1.857879400253296
29,2.0471999645233154
29,1.8067471981048584
29,1.7483842372894287
29,1.6766738891601562
29,1.6888391971588135
29,1.675229549407959
29,1.7095999717712402
29,1.8386547565460205
29,1.7471818923950195
29,2.01047682762146
29,2.04672908782959
29,2.3253095149993896
29,1.9246208667755127
29,2.294233798980713
29,1.9341394901275635
29,1.7760708332061768
29,2.600102424621582
29,1.9074757099151611
29,1.916900396347046
29,1.8329362869262695
29,1.810443639755249
29,1.786588430404663
29,2.052421808242798
29,1.8446426391601562
29,1.863459825515747
29,1.7168056964874268
29,1.7113730907440186
29,1.7126266956329346
29,1.6633257865905762
29,1.691793441772461
29,1.669919490814209
29,1.6905748844146729
29,1.7327110767364502
29,1.6834332942962646
29,1.6725451946258545
29,1.68247652053833
29,1.6596553325653076
29,1.6884708404541016
29,1.6532340049743652
29,1.6256394386291504
29,1.6557774543762207
29,1.6343481540679932
29,1.6645596027374268
29,1.6788811683654785
29,1.6984446048736572
29,1.6889090538024902
29,1.6942956447601318
29,1.6410472393035889
29,1.6664681434631348
29,1.698197364807129
29,1.7142601013183594
29,1.6771206855773926
29,1.682161569595337
29,1.661658525466919
29,1.6728546619415283
29,1.7029132843017578
29,1.6717185974121094
29,1.641608476638794
29,1.6553893089294434
29,1.6710684299468994
29,1.6900651454925537
29,1.6896042823791504
29,1.6530084609985352
29,1.6535251140594482
29,1.6832304000854492
29,1.657938003540039
29,1.6543214321136475
29,1.7188737392425537
29,1.6874682903289795
29,1.6261496543884277
29,1.6914997100830078
29,1.7013790607452393
29,1.6986899375915527
29,1.7050697803497314
29,1.643204689025879
29,1.6588544845581055
29,1.6829824447631836
29,1.6722769737243652
29,1.719083309173584
29,1.8007464408874512
29,1.743321180343628
29,1.708141803741455
29,1.6934726238250732
29,1.685631275177002
29,1.645202875137329
29,1.6939544677734375
29,1.6755094528198242
29,1.7319374084472656
29,1.6924896240234375
29,1.6883876323699951
29,1.6661579608917236
29,1.6257977485656738
29,1.6528429985046387
29,1.7022912502288818
29,1.7268297672271729
29,1.668128490447998
29,1.6497795581817627
29,1.6371445655822754
29,1.6692836284637451
29,1.645503044128418
29,1.7068462371826172
29,1.7049899101257324
29,1.6321053504943848
29,1.6791422367095947
29,1.6536142826080322
29,1.638819694519043
29,1.6730434894561768
29,1.6746082305908203
29,1.6317172050476074
29,1.6564388275146484
29,1.6358702182769775
29,1.6386792659759521
29,1.6587467193603516
29,1.6603915691375732
29,1.6300058364868164
29,1.6596686840057373
29,1.6564080715179443
29,1.6872785091400146
29,1.6506409645080566
29,1.6182866096496582
29,1.6734654903411865
29,1.6660301685333252
29,1.6638193130493164
29,1.690772294998169
29,1.654271125793457
29,1.6228086948394775
29,1.6316921710968018
29,1.645756721496582
29,1.6452555656433105
29,1.6480488777160645
29,1.6215484142303467
29,1.6538348197937012
29,1.656153678894043
29,1.8073265552520752
29,1.658431053161621
29,1.658559799194336
29,1.6151435375213623
29,1.6436388492584229
29,1.6870040893554688
29,1.6756501197814941
29,1.6438570022583008
29,1.663452386856079
29,1.6991353034973145
29,1.680243968963623
29,1.655083417892456
29,1.669961929321289
29,1.6683368682861328
29,1.6424977779388428
29,1.650007724761963
29,1.691760540008545
29,1.7506780624389648
29,1.6821043491363525
29,1.665970802307129
29,1.6215097904205322
29,1.6929042339324951
29,1.6925418376922607
29,1.6557283401489258
29,1.6920790672302246
29,1.64261794090271
29,1.672987937927246
29,1.6823127269744873
29,1.6560554504394531
29,1.6653389930725098
29,1.7001469135284424
29,1.6155667304992676
29,1.659848928451538
29,1.669499158859253
29,1.682366132736206
29,1.6212782859802246
29,1.6509575843811035
29,1.6824100017547607
29,1.634286642074585
29,1.6649425029754639
29,1.6809344291687012
29,1.6908783912658691
29,1.6795179843902588
29,1.6566357612609863
29,1.6679573059082031
29,1.6975994110107422
29,1.6804578304290771
29,1.650571584701538
29,1.651860237121582
29,1.6461701393127441
29,1.6345090866088867
29,1.6802821159362793
29,1.6577112674713135
29,1.6261227130889893
29,1.6900866031646729
29,1.6786491870880127
29,1.6681115627288818
29,1.6884267330169678
29,1.679591178894043
29,1.657421588897705
29,1.6415021419525146
29,1.6525914669036865
29,1.6379575729370117
29,1.6688544750213623
29,1.646268367767334
29,1.6173005104064941
29,1.6504669189453125
29,1.7190444469451904
29,1.6383893489837646
29,1.6627585887908936
29,1.6554410457611084
29,1.6191434860229492
29,1.6893150806427002
29,1.6678590774536133
29,1.6225018501281738
29,1.6539652347564697
29,1.6366841793060303
29,1.6422629356384277
29,1.698974847793579
29,1.6548733711242676
29,1.6157188415527344
29,1.6727771759033203
29,1.671133041381836
29,1.6194944381713867
29,1.663672924041748
29,1.6664209365844727
29,1.6587810516357422
29,1.645735502243042
29,1.680476427078247
29,1.6945197582244873
29,1.837566614151001
29,1.686427116394043
29,1.6077842712402344
29,1.685420274734497
29,1.666377305984497
29,1.7387499809265137
29,1.7013821601867676
29,1.6921215057373047
29,1.6427562236785889
29,1.6819045543670654
29,1.638599157333374
29,1.6314771175384521
29,1.7070283889770508
29,1.6398169994354248
29,1.6293954849243164
29,1.6688547134399414
29,1.6717159748077393
29,1.65329909324646
29,1.9955856800079346
29,1.7320818901062012
29,1.6649131774902344
29,1.676476001739502
29,1.6569194793701172
29,1.808786392211914
29,1.680962085723877
29,1.597376823425293
29,1.678757667541504
29,1.675534725189209
29,1.6836328506469727
29,1.6734912395477295
29,1.6471929550170898
29,1.6232082843780518
29,1.626516580581665
29,1.6889004707336426
29,1.6367409229278564
29,1.6567587852478027
29,1.6652061939239502
29,1.633249282836914
29,1.6460199356079102
29,1.7292511463165283
29,1.6442193984985352
29,1.63248610496521
29,1.6627674102783203
29,1.626234531402588
29,1.6854619979858398
29,1.6733689308166504
29,1.6392958164215088
29,1.595569133758545
29,1.7091586589813232
29,1.6920793056488037
29,1.6531078815460205
29,1.6557838916778564
29,1.6199843883514404
29,1.6487157344818115
29,1.679527997970581
29,1.6606285572052002
29,1.7195281982421875
29,1.6977477073669434
29,1.6140666007995605
29,1.6945266723632812
29,1.713008165359497
29,1.662869930267334
29,1.6500766277313232
29,1.6824564933776855
29,1.5865564346313477
29,1.6449527740478516
29,1.6742885112762451
29,1.6194567680358887
29,1.6365125179290771
29,1.6295161247253418
29,1.8367364406585693
29,2.0057520866394043
29,1.7179157733917236
29,1.6877403259277344
29,1.716041088104248
29,1.6306862831115723
29,1.6816883087158203
29,1.7355530261993408
29,1.6834406852722168
29,1.6666414737701416
29,1.7006449699401855
29,1.8084523677825928
29,2.24214506149292
29,1.97373366355896
29,1.9067623615264893
29,1.8771414756774902
29,2.3676116466522217
29,1.7328336238861084
29,1.9103405475616455
29,1.8581984043121338
29,2.710298776626587
29,3.038918972015381
29,1.7319138050079346
29,1.687772512435913
29,1.7147812843322754
29,1.7181155681610107
29,1.6858031749725342
29,1.6067965030670166
29,1.6461772918701172
29,1.7942838668823242
29,1.7035675048828125
29,1.634857177734375
29,1.5521457195281982
29,1.5273282527923584
29,1.5275886058807373
29,1.5248873233795166
29,1.5226268768310547
29,1.521503210067749
29,1.4449656009674072
29,1.8412752151489258
29,1.5507121086120605
29,1.485180377960205
29,1.546166181564331
29,1.54683256149292
29,1.525266408920288
29,1.7753207683563232
29,1.5257933139801025
29,1.5105628967285156
29,1.5846095085144043
29,1.518873691558838
29,1.4797537326812744
29,1.5332121849060059
29,1.5239131450653076
29,1.5474112033843994
29,1.536630392074585
29,1.499821662902832
29,1.4784064292907715
29,1.5366756916046143
