moves,time_taken
35,0.1932976245880127
35,0.17960119247436523
35,0.17508506774902344
35,0.17720723152160645
35,0.2102813720703125
35,0.1875443458557129
35,0.17679977416992188
35,0.18430566787719727
35,0.1829969882965088
35,0.17718887329101562
35,0.18614411354064941
35,0.1777043342590332
35,0.17943549156188965
35,0.1758110523223877
35,0.2042522430419922
35,0.1757946014404297
35,0.17612695693969727
35,0.17621898651123047
35,0.1773207187652588
35,0.17540645599365234
35,0.18090105056762695
35,0.17917251586914062
35,0.17624402046203613
35,0.18291068077087402
35,0.18527579307556152
35,0.21308493614196777
35,0.1764683723449707
35,0.17590093612670898
35,0.176924467086792
35,0.17703866958618164
35,0.17624425888061523
35,0.17886638641357422
35,0.17935633659362793
35,0.17447924613952637
35,0.18100714683532715
35,0.18079400062561035
35,0.2056577205657959
35,0.177933931350708
35,0.17572355270385742
35,0.17945528030395508
35,0.17972803115844727
35,0.17613768577575684
35,0.18054866790771484
35,0.17600274085998535
35,0.17625164985656738
35,0.17965102195739746
35,0.17988896369934082
35,0.18010950088500977
35,0.21855878829956055
35,0.1768631935119629
35,0.18128633499145508
35,0.17668962478637695
35,0.18158698081970215
35,0.18560314178466797
35,0.17728567123413086
35,0.18080782890319824
35,0.17557716369628906
35,0.18054914474487305
35,0.1812582015991211
35,0.17739057540893555
35,0.20694398880004883
35,0.1819314956665039
35,0.17926549911499023
35,0.18322324752807617
35,0.17626690864562988
35,0.17879557609558105
35,0.1770460605621338
35,0.17819690704345703
35,0.17745161056518555
35,0.17883729934692383
35,0.17631268501281738
35,0.17792367935180664
35,0.18216395378112793
35,0.20694541931152344
35,0.1841716766357422
35,0.1831223964691162
35,0.17625689506530762
35,0.18272876739501953
35,0.1772615909576416
35,0.17860960960388184
35,0.1805429458618164
35,0.1758434772491455
35,0.1821892261505127
35,0.20470714569091797
35,0.18239068984985352
35,0.18141412734985352
35,0.18022489547729492
35,0.17716169357299805
35,0.18003153800964355
35,0.18605637550354004
35,0.1761932373046875
35,0.18175864219665527
35,0.17784667015075684
35,0.2090137004852295
35,0.17638635635375977
35,0.1801443099975586
35,0.1772012710571289
35,0.17688202857971191
35,0.17612409591674805
35,0.1815650463104248
35,0.18416881561279297
35,0.18239068984985352
35,0.18516874313354492
35,0.17714548110961914
35,0.21284699440002441
35,0.2514045238494873
35,0.18399953842163086
35,0.1777489185333252
35,0.18046069145202637
35,0.17967963218688965
35,0.17934584617614746
35,0.17827343940734863
35,0.18157052993774414
35,0.18526172637939453
35,0.1780996322631836
35,0.20709514617919922
35,0.17943453788757324
35,0.18384671211242676
35,0.19549989700317383
35,0.18474531173706055
35,0.18434762954711914
35,0.1801605224609375
35,0.17905926704406738
35,0.18564295768737793
35,0.18233990669250488
35,0.18192243576049805
35,0.1795215606689453
35,0.21220016479492188
35,0.18268728256225586
35,0.18198633193969727
35,0.17812418937683105
35,0.17807865142822266
35,0.18384242057800293
35,0.18212342262268066
35,0.18092751502990723
35,0.17791104316711426
35,0.18050909042358398
35,0.17882132530212402
35,0.18166112899780273
35,0.2128746509552002
35,0.1827101707458496
35,0.18363595008850098
35,0.18239116668701172
35,0.1796281337738037
35,0.1810750961303711
35,0.17739605903625488
35,0.18002104759216309
35,0.18382740020751953
35,0.17799735069274902
35,0.18118834495544434
35,0.18198251724243164
35,0.1778883934020996
35,0.21072697639465332
35,0.17918157577514648
35,0.17873120307922363
35,0.18678498268127441
35,0.1771862506866455
35,0.18262791633605957
35,0.18431520462036133
35,0.18158674240112305
35,0.18045806884765625
35,0.18523669242858887
35,0.21109247207641602
35,0.17787837982177734
35,0.18018221855163574
35,0.1808454990386963
35,0.18160057067871094
35,0.1778717041015625
35,0.18232369422912598
35,0.1792595386505127
35,0.1832280158996582
35,0.17931056022644043
35,0.20738768577575684
35,0.18158602714538574
35,0.17676234245300293
35,0.17743778228759766
35,0.18076777458190918
35,0.17888569831848145
35,0.18108439445495605
35,0.17989397048950195
35,0.18205666542053223
35,0.19530105590820312
35,0.17887639999389648
35,0.20807337760925293
35,0.1820068359375
35,0.1881120204925537
35,0.1818253993988037
35,0.18150639533996582
35,0.18079137802124023
35,0.1854236125946045
35,0.17948436737060547
35,0.18303251266479492
35,0.18499135971069336
35,0.18735671043395996
35,0.2062840461730957
35,0.18211865425109863
35,0.18584036827087402
35,0.2000589370727539
35,0.20623445510864258
35,0.19780445098876953
35,0.20215177536010742
35,0.1977546215057373
35,0.19644808769226074
35,0.20028257369995117
35,0.19893717765808105
35,0.1963179111480713
35,0.2312774658203125
35,0.2044358253479004
35,0.1941845417022705
35,0.19630932807922363
35,0.21047759056091309
35,0.19739532470703125
35,0.2023332118988037
35,0.19703006744384766
35,0.25095081329345703
35,0.20065689086914062
35,0.2023303508758545
35,0.1969912052154541
35,0.2236328125
35,0.19321322441101074
35,0.2005751132965088
35,0.1972332000732422
35,0.2098388671875
35,0.19849157333374023
35,0.19691085815429688
35,0.20280027389526367
35,0.20215177536010742
35,0.2083430290222168
35,0.2022693157196045
35,0.19600439071655273
35,0.20245957374572754
35,0.23708224296569824
35,0.19839000701904297
35,0.20357012748718262
35,0.208726167678833
35,0.19928264617919922
35,0.20117568969726562
35,0.20479345321655273
35,0.20677757263183594
35,0.20551085472106934
35,0.20195555686950684
35,0.2306520938873291
35,0.19640445709228516
35,0.20248007774353027
35,0.19454741477966309
35,0.19702696800231934
35,0.19934320449829102
35,0.19483470916748047
35,0.20559072494506836
35,0.1922471523284912
35,0.19372034072875977
35,0.23078608512878418
35,0.20198369026184082
35,0.1994309425354004
35,0.19376397132873535
35,0.20410990715026855
35,0.19472718238830566
35,0.19854187965393066
35,0.2275702953338623
35,0.1981034278869629
35,0.2043623924255371
35,0.19353222846984863
35,0.22878694534301758
35,0.19583916664123535
35,0.19930219650268555
35,0.20119571685791016
35,0.19451379776000977
35,0.19943618774414062
35,0.2050464153289795
35,0.20126557350158691
35,0.19523358345031738
35,0.19584274291992188
35,0.20236921310424805
35,0.2300126552581787
35,0.19806838035583496
35,0.2020118236541748
35,0.2010810375213623
35,0.20013880729675293
35,0.19593119621276855
35,0.19856023788452148
35,0.1994950771331787
35,0.2001783847808838
35,0.2134110927581787
35,0.1995701789855957
35,0.19665884971618652
35,0.22857379913330078
35,0.20182013511657715
35,0.20348477363586426
35,0.19522428512573242
35,0.20054006576538086
35,0.19530606269836426
35,0.19983315467834473
35,0.20027446746826172
35,0.1922917366027832
35,0.1992034912109375
35,0.1953144073486328
35,0.19828557968139648
35,0.23537230491638184
35,0.19576287269592285
35,0.2001330852508545
35,0.19556570053100586
35,0.20221638679504395
35,0.1943051815032959
35,0.20377516746520996
35,0.2012183666229248
35,0.19985151290893555
35,0.21475696563720703
35,0.21939468383789062
35,0.20921039581298828
35,0.19741320610046387
35,0.22837376594543457
35,0.2084519863128662
35,0.20533990859985352
35,0.1973588466644287
35,0.21691131591796875
35,0.20104622840881348
35,0.2127552032470703
35,0.1957993507385254
35,0.19697284698486328
35,0.21873879432678223
35,0.22871136665344238
35,0.19503045082092285
35,0.19558238983154297
35,0.19543981552124023
35,0.21898245811462402
35,0.20453929901123047
35,0.19467473030090332
35,0.20654678344726562
35,0.19486141204833984
35,0.2057483196258545
35,0.23724842071533203
35,0.19580841064453125
35,0.19815897941589355
35,0.2018718719482422
35,0.21139240264892578
35,0.20894861221313477
35,0.1978914737701416
35,0.20137619972229004
35,0.19449567794799805
35,0.2020730972290039
35,0.19683098793029785
35,0.22770452499389648
35,0.20100140571594238
35,0.19494962692260742
35,0.20068621635437012
35,0.20084476470947266
35,0.19532084465026855
35,0.25647687911987305
35,0.209550142288208
