turns,time,total_time
1952,0.6,0.6
1774,0.51,1.12
1205,0.24,1.36
774,1.25,2.61
752,2.14,4.76
653,0.86,5.62
525,1.03,6.65
525,1.71,8.37
511,0.25,8.62
475,1.98,10.61
331,0.36,10.97
281,0.39,11.36
210,4.44,15.8
148,10.46,26.26
