turns,time,total_time
5136,0.27,0.27
5133,0.16,0.44
4054,0.53,0.98
2414,0.13,1.12
1802,0.48,1.6
1136,0.01,1.62
1069,0.14,1.75
661,1.33,3.09
387,0.07,3.15
215,0.67,3.83
194,18.26,22.09
