turns,time,total_time
705,0.11,0.12
690,0.42,0.54
620,2.05,2.59
619,0.42,3.02
483,0.29,3.31
331,0.45,3.77
324,18.3,22.07
217,3.23,25.3
198,11.6,36.9
162,26.07,62.97
102,12.01,74.98
