turns,time,total_time
4606,1.26,1.26
1200,0.91,2.18
615,0.01,2.19
493,7.04,9.24
468,4.85,14.09
448,1.31,15.4
369,1.57,16.97
369,2.46,19.44
265,0.1,19.55
239,10.73,30.28
