turns,time,total_time
3196,0.45,0.45
2612,0.18,0.64
1657,1.16,1.81
1503,0.17,1.98
990,0.86,2.85
803,0.7,3.55
558,0.41,3.97
415,2.08,6.05
243,6.05,12.1
209,17.24,29.34
