turns,time,total_time
7135,0.49,0.49
6861,0.52,1.02
5542,1.01,2.04
4075,0.08,2.12
3237,0.29,2.43
1218,1.57,4.01
705,0.56,4.57
427,2.17,6.75
197,9.64,16.39
142,5.82,22.21
