turns,time,total_time
3608,0.14,0.14
3511,0.04,0.19
1695,0.48,0.67
1620,0.25,0.92
1361,0.3,1.22
877,0.75,1.98
630,1.24,3.22
406,0.69,3.91
370,1.32,5.23
223,2.49,7.73
181,12.05,19.78
