turns,time,total_time
6840,0.22,0.22
5253,0.43,0.66
3920,0.21,0.88
3335,1.6,2.49
2658,0.41,2.91
934,1.03,3.94
358,0.82,4.77
317,6.68,11.46
202,0.12,11.58
