turns,time,total_time
5921,0.22,0.22
4212,0.18,0.41
3387,0.31,0.72
1929,0.15,0.89
1903,0.51,1.4
1708,0.46,1.87
1038,0.09,1.97
1001,1.37,3.34
574,1.08,4.42
513,1.0,5.43
457,5.16,10.59
399,9.78,20.37
268,5.81,26.18
