turns,time,total_time
6705,0.6,0.61
913,0.09,0.7
767,0.06,0.77
655,0.88,1.65
576,1.67,3.32
532,2.01,5.33
313,2.86,8.2
309,8.67,16.87
180,19.54,36.41
