turns,time,total_time
6389,0.46,0.46
2303,0.22,0.69
1756,0.63,1.33
1509,0.45,1.78
630,0.51,2.3
505,0.4,2.7
248,0.06,2.77
226,20.44,23.21
204,8.28,31.5
125,3.27,34.77
