turns,time,total_time
7114,0.28,0.29
3353,0.27,0.57
1464,0.23,0.81
779,0.46,1.28
729,0.39,1.67
417,1.14,2.81
309,5.71,8.53
275,6.23,14.76
258,1.83,16.6
