turns,time,total_time
8280,0.36,0.36
2272,0.02,0.39
866,0.72,1.11
822,1.48,2.59
645,2.72,5.31
389,0.57,5.89
386,6.87,12.76
287,3.52,16.29
266,0.86,17.15
