turns,time,total_time
7265,0.24,0.24
5652,0.06,0.31
4432,0.48,0.8
1146,0.74,1.54
803,0.5,2.05
748,0.47,2.53
672,0.77,3.31
455,5.05,8.36
169,0.03,8.39
