turns,time,total_time
4283,0.05,0.05
3763,0.45,0.51
982,0.35,0.86
814,0.25,1.12
642,1.74,2.86
363,0.89,3.76
222,10.16,13.92
182,5.62,19.54
139,5.79,25.34
