turns,time,total_time
7631,0.32,0.32
3393,0.27,0.61
2011,0.46,1.07
1720,1.28,2.36
1207,3.05,5.41
738,1.21,6.62
546,0.89,7.52
522,3.05,10.57
335,0.98,11.55
271,5.67,17.23
128,23.8,41.04
