turns,time,total_time
9495,0.17,0.17
8039,0.08,0.27
5002,0.06,0.34
2026,0.39,0.74
1835,1.42,2.16
407,3.63,5.8
337,4.72,10.52
329,5.46,15.98
298,1.01,16.99
136,9.14,26.13
