turns,time,total_time
4264,0.67,0.67
1305,0.2,0.88
709,1.03,1.92
512,0.55,2.47
412,0.59,3.06
404,1.17,4.23
358,0.67,4.91
259,6.55,11.46
226,16.1,27.56
