turns,time,total_time
1903,0.02,0.03
1272,0.02,0.05
644,0.01,0.06
526,0.37,0.44
261,0.26,0.71
208,3.0,3.71
150,2.21,5.92
148,16.81,22.74
148,29.0,51.74
