turns,time,total_time
4164,0.05,0.05
1282,0.07,0.13
1087,0.07,0.2
616,0.02,0.23
598,0.07,0.31
571,0.04,0.4
552,0.1,0.51
514,0.22,0.74
308,0.57,1.31
160,0.23,1.56
156,11.1,12.67
