turns,time,total_time
1123,0.01,0.02
830,0.08,0.1
667,0.25,0.36
512,0.09,0.45
333,0.29,0.74
302,0.75,1.5
244,0.12,1.63
209,0.24,1.87
125,4.86,6.74
