turns,time,total_time
2051,0.02,0.03
1765,0.02,0.05
1379,0.04,0.1
810,0.09,0.19
549,0.08,0.28
343,0.29,0.57
304,2.11,2.68
196,2.08,4.77
133,5.55,10.32
