turns,time,total_time
981,0.01,0.01
798,0.24,0.25
660,0.09,0.36
586,0.19,0.55
344,0.25,0.81
306,1.79,2.61
297,0.71,3.32
236,0.85,4.18
169,5.44,9.62
136,7.15,16.78
126,5.66,22.46
