turns,time,total_time
2744,0.04,0.04
1307,0.05,0.1
1032,0.03,0.14
645,0.07,0.21
491,0.04,0.25
483,0.45,0.7
392,0.12,0.83
389,0.28,1.13
296,1.47,2.6
267,0.42,3.03
220,5.42,8.45
193,0.93,9.38
157,2.36,11.75
138,3.99,15.75
124,28.46,44.21
