turns,time,total_time
1590,0.02,0.02
972,0.06,0.09
537,0.01,0.1
383,0.01,0.11
353,0.05,0.16
270,0.51,0.67
238,0.73,1.41
204,5.47,6.89
188,9.06,15.96
187,15.24,31.22
146,8.37,39.6
146,9.01,48.62
146,18.62,67.25
110,2.8,70.06
