turns,time,total_time
1657,0.02,0.02
1321,0.02,0.05
1242,0.08,0.13
687,0.03,0.16
547,0.08,0.24
470,0.18,0.42
409,0.1,0.52
397,0.98,1.51
247,0.05,1.56
147,0.0,1.57
143,8.17,9.74
