turns,time,total_time
899,0.01,0.02
824,0.04,0.06
301,0.13,0.19
284,0.42,0.61
216,0.79,1.41
173,0.14,1.56
163,9.95,11.51
144,24.18,35.7
138,8.43,44.13
130,26.49,70.63
