turns,time,total_time
8706,0.11,0.11
3281,0.04,0.17
1803,0.07,0.24
1261,0.02,0.27
1078,0.07,0.34
884,0.06,0.41
452,0.19,0.6
428,0.18,0.79
393,1.25,2.04
319,0.28,2.33
206,0.38,2.71
184,3.05,5.76
160,4.98,10.75
108,15.82,26.57
