turns,time,total_time
1243,0.02,0.02
607,0.17,0.19
584,0.04,0.24
463,0.1,0.35
412,0.03,0.38
376,0.46,0.84
262,0.29,1.14
252,0.99,2.13
170,2.34,4.47
128,7.68,12.16
