turns,time,total_time
1357,0.02,0.02
1251,0.02,0.04
762,0.01,0.06
559,0.31,0.37
436,0.25,0.62
299,0.77,1.41
156,0.88,2.29
132,20.94,23.24
126,9.43,32.67
