turns,time,total_time
1816,0.03,0.03
1219,0.09,0.12
999,0.03,0.16
843,0.04,0.2
588,0.01,0.21
385,0.01,0.25
280,0.11,0.37
232,5.62,5.99
196,2.98,8.97
170,2.97,11.94
166,18.39,30.34
