turns,time,total_time
1024,0.01,0.01
596,0.34,0.37
343,0.28,0.66
339,0.23,0.9
299,0.43,1.33
247,0.93,2.26
233,2.86,5.12
225,0.34,5.46
210,0.89,6.36
171,7.11,13.47
133,7.9,21.37
