turns,time,total_time
3446,0.04,0.05
1437,0.06,0.12
969,0.12,0.24
966,0.25,0.5
357,0.03,0.53
346,0.01,0.54
301,0.02,0.57
210,0.3,0.87
142,0.03,0.91
