turns,time,total_time
3615,0.05,0.05
2907,0.04,0.09
958,0.01,0.11
468,0.05,0.17
459,0.2,0.38
374,0.07,0.45
366,0.34,0.81
365,1.64,2.45
195,0.89,3.34
173,19.01,22.36
168,5.36,27.72
126,22.64,50.36
