turns,time,total_time
3773,0.04,0.04
2431,0.03,0.09
1686,0.02,0.12
628,0.01,0.13
489,0.04,0.17
194,0.31,0.5
171,0.1,0.61
168,14.53,15.14
136,4.33,19.48
