turns,time,total_time
1127,0.01,0.02
659,0.01,0.03
510,0.03,0.07
497,0.12,0.2
464,0.04,0.25
382,0.22,0.47
344,0.41,0.89
243,0.59,1.48
196,6.71,8.2
146,2.21,10.41
118,7.54,17.95
101,11.78,29.74
