turns,time,total_time
2111,0.03,0.03
1789,0.13,0.18
825,0.02,0.2
644,0.07,0.28
283,0.43,0.71
273,0.78,1.5
239,6.85,8.35
191,1.88,10.24
136,3.01,13.25
110,20.36,33.61
