turns,time,total_time
3392,0.04,0.04
1557,0.06,0.11
1518,0.06,0.18
1183,0.03,0.22
1130,0.06,0.29
637,0.06,0.35
627,0.06,0.41
593,0.16,0.57
560,0.04,0.66
508,0.27,0.93
327,0.03,0.97
308,0.96,1.93
308,1.41,3.34
293,0.51,3.87
280,3.78,7.68
243,0.81,8.49
229,2.91,11.41
201,4.4,15.82
194,6.89,22.73
118,2.73,25.47
95,9.82,35.31
