turns,time,total_time
1666,0.02,0.02
1350,0.01,0.04
738,0.1,0.15
608,0.35,0.52
597,0.27,0.8
493,0.03,0.84
448,0.02,0.87
262,0.0,0.88
208,0.31,1.2
194,1.94,3.15
193,9.92,13.09
165,17.09,30.19
143,5.35,35.54
143,6.28,41.83
136,0.69,42.53
