turns,time,total_time
2080,0.02,0.03
2053,0.08,0.12
1292,0.19,0.31
1290,0.07,0.39
1287,0.13,0.52
1010,0.16,0.68
265,0.16,0.85
241,0.78,1.63
185,0.31,1.94
183,0.28,2.22
165,1.54,3.76
