turns,time,total_time
1107,0.01,0.02
1001,0.44,0.47
559,0.15,0.62
497,0.59,1.22
366,0.19,1.41
357,0.97,2.38
331,0.38,2.76
269,0.4,3.17
229,3.49,6.66
122,5.06,11.73
