turns,time,total_time
1045,0.02,0.02
443,0.13,0.15
424,0.05,0.21
378,0.37,0.58
370,1.22,1.81
315,0.04,1.86
233,0.71,2.57
220,1.14,3.71
149,0.6,4.32
