turns,time,total_time
3009,0.04,0.04
871,0.01,0.06
665,0.03,0.1
445,0.12,0.22
417,0.11,0.34
360,0.09,0.44
289,0.8,1.28
263,1.09,2.37
252,0.42,2.8
249,1.3,4.11
136,5.78,9.89
