turns,time,total_time
4266,0.05,0.06
562,0.01,0.07
390,0.13,0.21
372,0.78,0.98
344,0.28,1.27
306,0.51,1.78
172,1.99,3.77
163,25.42,29.19
121,25.68,54.88
120,4.94,59.82
