turns,time,total_time
7059,0.08,0.08
955,0.01,0.12
712,0.1,0.22
631,0.04,0.27
353,0.08,0.36
308,0.21,0.57
285,0.2,0.78
219,1.07,1.85
191,11.33,13.19
152,12.73,25.92
142,17.56,43.48
128,10.01,53.5
