turns,time,total_time
6672,0.08,0.08
2992,0.04,0.13
567,0.01,0.15
538,0.16,0.31
402,0.65,0.96
336,0.39,1.36
335,1.62,2.98
202,0.34,3.33
194,8.83,12.16
182,0.26,12.42
179,3.06,15.49
158,6.7,22.19
