turns,time,total_time
1945,0.03,0.03
817,0.09,0.13
691,0.47,0.6
252,0.26,0.87
179,3.55,4.43
173,2.74,7.17
154,26.39,33.56
154,2.51,36.07
138,9.74,45.81
