turns,time,total_time
1766,0.02,0.02
1575,0.02,0.05
978,0.03,0.09
773,0.03,0.12
497,0.39,0.54
425,0.93,1.47
395,0.37,1.84
322,2.33,4.17
212,2.18,6.35
194,5.73,12.09
152,0.55,12.66
148,8.96,21.62
