turns,time,total_time
1315,0.02,0.02
1290,0.06,0.08
1159,0.08,0.17
1079,0.14,0.31
1055,0.03,0.34
887,0.26,0.61
613,0.07,0.68
400,0.12,0.8
355,0.21,1.02
297,0.57,1.59
234,0.33,1.93
216,0.73,2.66
192,0.53,3.2
160,0.53,3.73
126,0.79,4.52
